account_number,account_name,family,source
079900,"Gegenkonto 0730-0789 und 1665-1678 und 1695-1698 bei Gesetzliche Aufteilung der Konten lage 0790-0798 Andere Gewin K 0800 00 Gezeichnetes Kapital17) rücklagen K 0809 00 Kapitalerhöhung aus Rücklage für Gesellschaftsmitteln17) teile an ein K 0810 00 Geschäftsguthaben herrschenden der verbleibenden oder mehrhei Mitglieder17) beteiligten nehmen K 0811 00 Geschäftsguthaben Satzungsmäßi der ausscheidenden Rücklagen Mitglieder17) Andere Ergeb rücklagen K 0812 00 Geschäftsguthaben Anfangskapit aus gekündigten Geschäftsanteilen17) K 0813 00 Rückständige fällige Einzahlungen auf Geschäftsanteile, vermerkt17)",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
081500,"Gegenkonto Andere Gewin Rückständige fällige rücklagen Einzahlungen auf Geschäftsanteile, vermerkt Anfangskapit K 0819 00 Erworbene eigene Anteile17)",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
082000,"Ausstehende -0829 99 Einlagen auf das gezeichnete Kapital, nicht eingefordert (Passivausweis, vom gezeichneten Kapital offen abgesetzt; eingeforderte ausstehende Einlagen s. Konten 0830-0838) Gewinn- / Ve vortrag Eigenformular, Nachdruck – auch auszugsweise gr.- 0 Bil ind. Anlage- und Kapitalkonten Pos hl.ck",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
083000,"Ausstehende Einlagen -0838 99 auf das gezeichnete Kapital, eingefordert (Forderungen, nicht eingeforderte ausstehende Einlagen s. Konten 0820-0829)",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
083900,"Nachschüsse (Forderungen, Gegenkonto 0845) K 0840 00 Kapitalrücklage17) K 0841 00 Kapitalrücklage durch Ausgabe von Anteilen über Nennbetrag17) K 0842 00 Kapitalrücklage durch Ausgabe von Schuldverschreibungen für Wandlungsrechte und Optionsrechte zum Erwerb von Anteilen17) K 0843 00 Kapitalrücklage durch Zuzahlungen gegen Gewährung eines Vorzugs für Anteile17) K 0844 00 Kapitalrücklage durch Zuzahlungen in das Eigenkapital17) K 0845 00 Nachschusskapital (Gegenkonto 0839)17) K 0846 00 Gesetzliche Rücklage17) K 0848 00 Andere Gewinnrücklagen aus dem Erwerb eigener Anteile17)",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
084900,Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen K 0851 00 Satzungsmäßige Rücklagen17) K 0852 00 Andere Ergebnisrücklagen17),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
085300,Gewinnrücklagen aus den Übergangsvor- schriften BilMoG11),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
085400,Gewinnrücklagen aus den Übergangsvor- schriften BilMoG (Zuschreibung Sachanlagevermögen)11) K 0855 00 Andere Gewinnrücklagen17) K 0856 00 Eigenkapitalanteil von Wertaufholungen17),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
085700,Gewinnrücklagen aus den Übergangsvor- schriften BilMoG (Zuschreibung Finanz- anlagevermögen)11),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
085800,Gewinnrücklagen aus den Übergangsvor- schriften BilMoG (Auflösung der Sonderposten mit Rücklageanteil)11),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
085900,Latente Steuern (Gewinnrücklage Haben) aus erfolgsneutralen Verrechnungen11) K 0860 00 Gewinnvortrag vor Verwendung17) Seite 5 rogr.- 0 rbind. Anlage- und Kapitalkonten schl.weck,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
086500,Gewinnvortrag vor Verwendung (mit Aufteilung für Kapi- Rückst talkontenentwicklung) für Pe,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
086700,Verlustvortrag vor ähnlic Verwendung pflich (mit Aufteilung für Kapi- Rückst talkontenentwicklung) für Pe K 0868 00 Verlustvortrag vor ähnlic Verwendung17) pflich,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
087000,Festkapital (VH) Aktive schied der Ve,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
087100,"Kapital (fester Anteil, verrec nur Einzelunterneh- Rückst men)22) für Pe",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
088000,Variables Kapital (VH) ähnlic pflich,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
088100,"Kapital (variabler Anteil, nur Einzelunterneh- men)22)",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
089000,Gesellschafter-Darlehen (VH) Steuer gen Sonsti,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
089100,lungen -0899 99 Steuer,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
090000,Kommandit-Kapital (TH) gen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
090100,-0909 99 Sonsti,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
091000,Verlustausgleichskonto lungen (TH),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
091100,-0919 99,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
092000,Gesellschafter-Darlehen (TH),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
092100,-0929 99,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
093000,Übrige andere Sonderposten,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
093100,Steuerfreie Rücklagen Sonsti nach § 6b EStG lungen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
093200,Rücklage für ver Un Ersatzbeschaffung betrag,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
094000,"Sonderposten mit Vermög Rücklageanteil, rechnu Sonderabschreibungen6)",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
094500,Ausgleichsposten bei Entnahmen § 4g EStG Passiv,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
094600,Rücklage für Zuschüsse Steuer Steuer,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
094700,Sonderposten mit gen Rücklageanteil nach Sonsti § 7g Abs. 5 EStG lungen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
094800,"Sonderposten für Zuschüsse Dritter Eigenformular, Nachdruck – auch auszugs gr.- 0 Bilanz- ind. Anlage- und Kapitalkonten Posten hl.ck",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
094900,Sonderposten für Investitionszulagen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
095000,Rückstellungen für Pensionen und ähnliche Verpflichtungen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
095100,Rückstellungen für Pensionen und ähnliche Verpflichtungen zur Saldierung mit Vermö- gensgegenständen zum langfristigen Verbleib nach § 246 Abs. 2 HGB,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
095200,Rückstellungen für Pensionen und ähnliche Verpflichtungen gegenüber Gesellschaftern oder nahe stehenden Personen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
095300,Rückstellungen für Direktzusagen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
095400,Rückstellungen für Zu- schussverpflichtungen für Pensionskassen und Lebensversicherungen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
095500,Steuerrückstellungen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
095600,Gewerbesteuerrückstellung nach § 4 Abs. 5b EStG,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096100,Urlaubsrückstellungen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096200,Steuerrückstellung für Steuerstundung (BStBK),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096300,Körperschaftsteuerrück- stellung,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096400,Rückstellungen für mit der Altersversorgung vergleichbare langfristige Verpflichtungen zum langfristigen Verbleib,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096500,Rückstellungen für Personalkosten,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096510,Rückstellungen für Ansparstunden,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096511,Rückstellungen Personalkosten für ausgeschiedene Mitarbeiter,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096600,Rückstellungen zur Erfüllung der Aufbe- wahrungspflichten,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096700,Rückstellungen für mit der Altersversorgung vergleichbare langfristige Verpflichtungen zur Saldierung mit Vermö- gensgegenständen zum langfristigen Verbleib nach § 246 Abs. 2 HGB,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096800,Passive latente Steuern,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
096900,Rückstellungen für latente Steuern,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097000,Sonstige Rückstellungen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097010,Rückstellungen für Berufsgenossen- schaftsbeiträge,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097011,Rückstellungen für Ausgleichsabgabe Seite 6 .- 0 d. Anlage- und Kapitalkonten .-,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097012,Rückstellungen für Prozesskosten,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097013,Rückstellungen für Baustellenräumung,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097014,Rückstellungen für noch auszuführende Arbeiten,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097100,"Rückstellungen für unterlassene Aufwendungen für Instandhaltung, Nachholung in den ersten drei Monaten",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097300,Rückstellungen für Abraum- und Abfallbeseitigung,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097400,Rückstellungen für Gewährleistungen (Gegenkonto 4790),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097600,Rückstellungen für drohende Verluste aus schwebenden Geschäften,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097700,Rückstellungen für Abschluss- und Prüfungskosten,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097800,-0978 99,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097900,Rückstellungen für Umweltschutz,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
097910,Rückstellungen für Rekultivierung,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
098000,Aktive Rechnungsabgrenzung,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
098300,Aktive latente Steuern,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
098400,Als Aufwand berücksichtigte Zölle und Verbrauchsteuern auf Vorräte,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
098500,Als Aufwand berücksichtigte Umsatzsteuer auf Anzahlungen,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
098600,Damnum/Disagio,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
098700,Rechnungsabgren- zungsposten (Gewinnrücklage Soll) aus erfolgsneutralen Verrechnungen11),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
098800,Latente Steuern (Gewinnrücklage Soll) aus erfolgsneutralen Verrechnungen11),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
098900,Gesamthänderisch gebundene Rücklagen (mit Aufteilung für Kapi- talkontenentwicklung),Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
099000,Passive Rechnungsabgrenzung,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
099200,Abgrenzung unterjährig pauschal gebuchter Abschreibungen für BWA,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
099600,Pauschalwertberichtigung auf Forderungen - Restlaufzeit bis 1 Jahr,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
099700,"Pauschalwertberichtigung auf Forderungen - Restlaufzeit größer 1 Jahr Eigenformular, Nachdruck – auch auszugsweis 1 Bilanz-/GuV- Finanz- und Privatkonten Posten HGB",Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
099800,Einzelwertberichtigungen auf Forderungen - Restlaufzeit bis 1 Jahr,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
099900,Einzelwertberichtigungen auf Forderungen - Restlaufzeit größer 1 Jahr Seite 7 1 Finanz- und Privatkonten,Anlage- und Kapitalkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
100000,Kasse,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
101000,Nebenkasse 1,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
101010,Baukasse,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
101100,Nebenkasse 1,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
102000,Nebenkasse 2,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
110000,Bank (Postbank) Aktiver Unter- schiedsbetrag a der Vermögens- verrechnung ode Sonstige Rückst lungen,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
111000,Bank (Postbank 1) Sonstige Vermö-,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
112000,Bank (Postbank 2) gensgegenstände,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
113000,Bank (Postbank 3),Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
119000,LZB-Guthaben,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
119500,Bundesbankguthaben,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
120000,Bank,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
121000,Bank 1,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
122000,Bank 2,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
123000,Bank 3 Aktiver Unter-,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
124000,Bank 4 schiedsbetrag a,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
125000,Bank 5 der Vermögens-,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
128900,verrechnung ode -1289 99 Rückstellungen,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
129000,Finanzmittelanlagen im für Pensionen u Rahmen der ähnliche Ver- kurzfristigen pflichtungen Finanzdisposition (nicht Sonstige Vermö- im Finanzmittelfonds gensgegenstände enthalten) oder sonstige,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
129500,Verbindlichkeiten Verbindlichkeit gegenüber Kreditinstituten (nicht im Finanzmittelfonds enthalten),Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
130000,Forderungen ge- -1328 99 gen Kommanditisten oder Ver bindlichkeiten genüber Kom-,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
132900,Andere Wertpapiere manditisten ode mit unwesentlichen Verbindlichkeit Wertschwankungen gegenüber Gesel,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
133000,schaftern -1339 99 Sonstige Vermö- gensgegenstände,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
134000,Anteile an verbundenen Unternehmen (Umlaufvermögen),Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
134400,Anteile an herrschender oder mit Mehrheit beteiligter Gesellschaft,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
134800,Sonstige Wertpapiere,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
134900,Wertpapieranlagen im Rahmen der kurzfristigen Sonstige Vermö- Finanzdisposition gensgegenstände,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
135000,"GmbH-Anteile zum oder sonstige kurzfristigen Verbleib Verbindlichkeit Eigenformular, Nachdruck – auch auszugsweise – n gr.- 1 Bilanz- ind. Finanz- und Privatkonten Posten hl.ck",Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
135200,Genossenschaftsanteile zum kurzfristigen Verbleib,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
135300,Vermögensgegenstände zur Erfüllung von mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
135400,Vermögensgegenstände zur Saldierung mit der Altersversorgung vergleichbaren langfristigen Verpflichtungen nach § 246 Abs. 2 HGB,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
135500,Ansprüche aus Rückde- ckungsversicherungen,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
135600,Vermögensgegenstände zur Erfüllung von Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
135700,Vermögensgegenstände zur Saldierung mit Pensionsrückstellungen und ähnlichen Verpflichtungen zum langfristigen Verbleib nach § 246 Abs. 2 HGB,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
136000,Geldtransit,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
137100,"Verrechnungskonto Gewinnermittlung § 4 Abs. 3 EStG, nicht ergebniswirksam",Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
137200,Wirtschaftsgüter des Umlaufvermögens nach § 4 Abs. 3 S. 4 EStG,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
137300,-1375 99,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
137600,Forderungen gegen typisch stille Gesellschafter,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
137700,Forderungen gegen typisch stille Gesellschafter - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
137800,Forderungen gegen typisch stille Gesellschafter - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
137900,-1379 99,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
138000,Überleitungskonto Kostenstellen Seite 8 .- 1 d. Finanz- und Privatkonten .-,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
138100,Forderungen gegen GmbH-Gesellschafter,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
138200,Forderungen gegen GmbH-Gesellschafter - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
138300,Forderungen gegen GmbH-Gesellschafter - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
138500,Forderungen gegen persönlich haftende Gesellschafter Forderunge Lieferunge,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
138600,Forderungen gegen Leistungen persönlich haftende sonstige V Gesellschafter lichkeiten - Restlaufzeit bis 1 Jahr,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
138700,Forderungen gegen persönlich haftende Gesellschafter - Restlaufzeit größer 1 Jahr,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
138900,Ansprüche aus betrieblicher Altersversorgung und Pensionsansprüche (Mitunternehmer)28),Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
139000,Verrechnungskonto Ist-Versteuerung,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
139100,Neutralisierung ertragswirksamer Forderunge Sachverhalte für gen verbun § 4 Abs. 3 EStG Unternehme,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
139400,Forderungen gegen oder Verbi Gesellschaft/ keiten geg Gesamthand28) verbundene,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
140000,Forderungen aus ternehmen Lieferungen und Leistungen,Finanz- und Privatkonten,"DATEV SKR 03 Bau und Handwerk (Art.-Nr. 19606, 2026)"
